sample_index,angle_deg,occurrence_a,solid_index_a,variant_a,part_number_a,occurrence_b,solid_index_b,variant_b,part_number_b,aabb_overlap,aabb_gap_mm,exact_common_status,common_volume_mm3,documented_positive_volume_exception,intentional_fit_exception_id,exact_distance_status,exact_clearance_mm,result,error
1,0,STOW-DOG-INHIBIT-KEEPER-2,1,STOWED,DF8-R2-STOW-DOG-INHIBIT-KEEPER-001,STOW-DOG-INHIBIT-PIN-2,1,STOWED,DF8-R2-STOW-DOG-INHIBIT-PIN-001,True,0.0,DONE,0.01617122425121457,True,FIT-STOW-INHIBIT-KEEPER-2,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
1,0,STOW-DOG-INHIBIT-KEEPER-3,1,STOWED,DF8-R2-STOW-DOG-INHIBIT-KEEPER-001,STOW-DOG-INHIBIT-PIN-3,1,STOWED,DF8-R2-STOW-DOG-INHIBIT-PIN-001,True,0.0,DONE,0.016171224251744616,True,FIT-STOW-INHIBIT-KEEPER-3,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
1,0,WP04-MOVING-SLEEVE,1,STOWED,WP04-MOVING-GUIDE-SLEEVE-R2,WP04-MOVING-SLEEVE-SCREW-1,1,STOWED,SSCA-M3-8-A4-BL,True,0.0,DONE,6.295751677794314,True,FIT-THREAD-WP04-MOVING-SLEEVE-1,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
1,0,WP04-MOVING-SLEEVE,1,STOWED,WP04-MOVING-GUIDE-SLEEVE-R2,WP04-MOVING-SLEEVE-SCREW-2,1,STOWED,SSCA-M3-8-A4-BL,True,0.0,DONE,6.2957516777943106,True,FIT-THREAD-WP04-MOVING-SLEEVE-2,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
1,0,WP04-MOVING-SLEEVE,1,STOWED,WP04-MOVING-GUIDE-SLEEVE-R2,WP04-MOVING-SLEEVE-SCREW-3,1,STOWED,SSCA-M3-8-A4-BL,True,0.0,DONE,6.295751677794314,True,FIT-THREAD-WP04-MOVING-SLEEVE-3,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
21,20,ARM-1,1,STOWED,DF8-R2-ARM-BLADE-001,ARM-STOP-SCREW-1-1,1,STOWED,SSCA-M3-8-A4-BL,True,0.0,DONE,6.479534848029112,True,FIT-THREAD-ARM-STOP-1-1,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
21,20,ARM-1,1,STOWED,DF8-R2-ARM-BLADE-001,ARM-STOP-SCREW-1-2,1,STOWED,SSCA-M3-8-A4-BL,True,0.0,DONE,6.401840877365732,True,FIT-THREAD-ARM-STOP-1-2,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
21,20,ARM-2,1,STOWED,DF8-R2-ARM-BLADE-001,ARM-STOP-SCREW-2-1,1,STOWED,SSCA-M3-8-A4-BL,True,0.0,DONE,6.479534848029365,True,FIT-THREAD-ARM-STOP-2-1,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
21,20,ARM-2,1,STOWED,DF8-R2-ARM-BLADE-001,ARM-STOP-SCREW-2-2,1,STOWED,SSCA-M3-8-A4-BL,True,0.0,DONE,6.401840877387851,True,FIT-THREAD-ARM-STOP-2-2,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
21,20,ARM-3,1,STOWED,DF8-R2-ARM-BLADE-001,ARM-STOP-SCREW-3-1,1,STOWED,SSCA-M3-8-A4-BL,True,0.0,DONE,6.479534848025701,True,FIT-THREAD-ARM-STOP-3-1,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
21,20,ARM-3,1,STOWED,DF8-R2-ARM-BLADE-001,ARM-STOP-SCREW-3-2,1,STOWED,SSCA-M3-8-A4-BL,True,0.0,DONE,6.4018408773574755,True,FIT-THREAD-ARM-STOP-3-2,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
21,20,FULLFLOW-VALVE-001,1,STOWED,DF8-R2-FULLFLOW-VALVE-001,FULLFLOW-VALVE-CIRCLIP-001,1,STOWED,HEC-10-A4,True,0.0,DONE,5.274151981606967,True,FIT-CIRCLIP-FULLFLOW,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
21,20,GS19-CLIP-MOVING,1,STOWED,DF8-R2-ACTUATOR-E-RING-004,GS19-PIN-MOVING,1,STOWED,DF8-R2-ACTUATOR-PIN-004,True,0.0,DONE,0.1133538920275026,True,FIT-ACTUATOR-RETAINER-GS19-MOVING,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
21,20,HBD-CLIP-MOVING,1,STOWED,DF8-R2-ACTUATOR-E-RING-004,HBD-PIN-MOVING,1,STOWED,DF8-R2-ACTUATOR-PIN-004,True,0.0,DONE,0.11335389202597562,True,FIT-ACTUATOR-RETAINER-HBD-MOVING,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
21,20,STOW-DOG-INHIBIT-KEEPER-1,1,STOWED,DF8-R2-STOW-DOG-INHIBIT-KEEPER-001,STOW-DOG-INHIBIT-PIN-1,1,STOWED,DF8-R2-STOW-DOG-INHIBIT-PIN-001,True,0.0,DONE,0.016171224238066086,True,FIT-STOW-INHIBIT-KEEPER-1,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
21,20,STOW-DOG-INHIBIT-KEEPER-2,1,STOWED,DF8-R2-STOW-DOG-INHIBIT-KEEPER-001,STOW-DOG-INHIBIT-PIN-2,1,STOWED,DF8-R2-STOW-DOG-INHIBIT-PIN-001,True,0.0,DONE,0.016171224251215005,True,FIT-STOW-INHIBIT-KEEPER-2,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
21,20,STOW-DOG-INHIBIT-KEEPER-3,1,STOWED,DF8-R2-STOW-DOG-INHIBIT-KEEPER-001,STOW-DOG-INHIBIT-PIN-3,1,STOWED,DF8-R2-STOW-DOG-INHIBIT-PIN-001,True,0.0,DONE,0.01617122425174442,True,FIT-STOW-INHIBIT-KEEPER-3,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
21,20,WP04-MOVING-SLEEVE,1,STOWED,WP04-MOVING-GUIDE-SLEEVE-R2,WP04-MOVING-SLEEVE-SCREW-1,1,STOWED,SSCA-M3-8-A4-BL,True,0.0,DONE,6.295751677794314,True,FIT-THREAD-WP04-MOVING-SLEEVE-1,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
21,20,WP04-MOVING-SLEEVE,1,STOWED,WP04-MOVING-GUIDE-SLEEVE-R2,WP04-MOVING-SLEEVE-SCREW-2,1,STOWED,SSCA-M3-8-A4-BL,True,0.0,DONE,6.2957516777943106,True,FIT-THREAD-WP04-MOVING-SLEEVE-2,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
21,20,WP04-MOVING-SLEEVE,1,STOWED,WP04-MOVING-GUIDE-SLEEVE-R2,WP04-MOVING-SLEEVE-SCREW-3,1,STOWED,SSCA-M3-8-A4-BL,True,0.0,DONE,6.295751677794314,True,FIT-THREAD-WP04-MOVING-SLEEVE-3,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
41,40,ARM-1,1,STOWED,DF8-R2-ARM-BLADE-001,ARM-STOP-SCREW-1-1,1,STOWED,SSCA-M3-8-A4-BL,True,0.0,DONE,6.479534848029038,True,FIT-THREAD-ARM-STOP-1-1,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
41,40,ARM-1,1,STOWED,DF8-R2-ARM-BLADE-001,ARM-STOP-SCREW-1-2,1,STOWED,SSCA-M3-8-A4-BL,True,0.0,DONE,6.4018408773629965,True,FIT-THREAD-ARM-STOP-1-2,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
41,40,ARM-2,1,STOWED,DF8-R2-ARM-BLADE-001,ARM-STOP-SCREW-2-1,1,STOWED,SSCA-M3-8-A4-BL,True,0.0,DONE,6.4795348480292105,True,FIT-THREAD-ARM-STOP-2-1,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
41,40,ARM-2,1,STOWED,DF8-R2-ARM-BLADE-001,ARM-STOP-SCREW-2-2,1,STOWED,SSCA-M3-8-A4-BL,True,0.0,DONE,6.40184087738503,True,FIT-THREAD-ARM-STOP-2-2,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
41,40,ARM-3,1,STOWED,DF8-R2-ARM-BLADE-001,ARM-STOP-SCREW-3-1,1,STOWED,SSCA-M3-8-A4-BL,True,0.0,DONE,6.479534848025629,True,FIT-THREAD-ARM-STOP-3-1,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
41,40,ARM-3,1,STOWED,DF8-R2-ARM-BLADE-001,ARM-STOP-SCREW-3-2,1,STOWED,SSCA-M3-8-A4-BL,True,0.0,DONE,6.401840877357513,True,FIT-THREAD-ARM-STOP-3-2,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
41,40,FULLFLOW-VALVE-001,1,STOWED,DF8-R2-FULLFLOW-VALVE-001,FULLFLOW-VALVE-CIRCLIP-001,1,STOWED,HEC-10-A4,True,0.0,DONE,5.274151981606967,True,FIT-CIRCLIP-FULLFLOW,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
41,40,GS19-CLIP-MOVING,1,STOWED,DF8-R2-ACTUATOR-E-RING-004,GS19-PIN-MOVING,1,STOWED,DF8-R2-ACTUATOR-PIN-004,True,0.0,DONE,0.11335389202609111,True,FIT-ACTUATOR-RETAINER-GS19-MOVING,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
41,40,HBD-CLIP-MOVING,1,STOWED,DF8-R2-ACTUATOR-E-RING-004,HBD-PIN-MOVING,1,STOWED,DF8-R2-ACTUATOR-PIN-004,True,0.0,DONE,0.11335389202738774,True,FIT-ACTUATOR-RETAINER-HBD-MOVING,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
41,40,STOW-DOG-INHIBIT-KEEPER-1,1,STOWED,DF8-R2-STOW-DOG-INHIBIT-KEEPER-001,STOW-DOG-INHIBIT-PIN-1,1,STOWED,DF8-R2-STOW-DOG-INHIBIT-PIN-001,True,0.0,DONE,0.016171224238066086,True,FIT-STOW-INHIBIT-KEEPER-1,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
41,40,STOW-DOG-INHIBIT-KEEPER-2,1,STOWED,DF8-R2-STOW-DOG-INHIBIT-KEEPER-001,STOW-DOG-INHIBIT-PIN-2,1,STOWED,DF8-R2-STOW-DOG-INHIBIT-PIN-001,True,0.0,DONE,0.016171224251215005,True,FIT-STOW-INHIBIT-KEEPER-2,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
41,40,STOW-DOG-INHIBIT-KEEPER-3,1,STOWED,DF8-R2-STOW-DOG-INHIBIT-KEEPER-001,STOW-DOG-INHIBIT-PIN-3,1,STOWED,DF8-R2-STOW-DOG-INHIBIT-PIN-001,True,0.0,DONE,0.01617122425174442,True,FIT-STOW-INHIBIT-KEEPER-3,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
41,40,WP04-MOVING-SLEEVE,1,STOWED,WP04-MOVING-GUIDE-SLEEVE-R2,WP04-MOVING-SLEEVE-SCREW-1,1,STOWED,SSCA-M3-8-A4-BL,True,0.0,DONE,6.295751677794314,True,FIT-THREAD-WP04-MOVING-SLEEVE-1,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
41,40,WP04-MOVING-SLEEVE,1,STOWED,WP04-MOVING-GUIDE-SLEEVE-R2,WP04-MOVING-SLEEVE-SCREW-2,1,STOWED,SSCA-M3-8-A4-BL,True,0.0,DONE,6.2957516777943106,True,FIT-THREAD-WP04-MOVING-SLEEVE-2,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
41,40,WP04-MOVING-SLEEVE,1,STOWED,WP04-MOVING-GUIDE-SLEEVE-R2,WP04-MOVING-SLEEVE-SCREW-3,1,STOWED,SSCA-M3-8-A4-BL,True,0.0,DONE,6.295751677794314,True,FIT-THREAD-WP04-MOVING-SLEEVE-3,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
56,55,ARM-1,1,STOWED,DF8-R2-ARM-BLADE-001,ARM-STOP-SCREW-1-1,1,STOWED,SSCA-M3-8-A4-BL,True,0.0,DONE,6.4795348480290995,True,FIT-THREAD-ARM-STOP-1-1,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
56,55,ARM-1,1,STOWED,DF8-R2-ARM-BLADE-001,ARM-STOP-SCREW-1-2,1,STOWED,SSCA-M3-8-A4-BL,True,0.0,DONE,6.401840877365739,True,FIT-THREAD-ARM-STOP-1-2,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
56,55,ARM-2,1,STOWED,DF8-R2-ARM-BLADE-001,ARM-STOP-SCREW-2-1,1,STOWED,SSCA-M3-8-A4-BL,True,0.0,DONE,6.479534848029351,True,FIT-THREAD-ARM-STOP-2-1,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
56,55,ARM-2,1,STOWED,DF8-R2-ARM-BLADE-001,ARM-STOP-SCREW-2-2,1,STOWED,SSCA-M3-8-A4-BL,True,0.0,DONE,6.401840877382547,True,FIT-THREAD-ARM-STOP-2-2,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
56,55,ARM-3,1,STOWED,DF8-R2-ARM-BLADE-001,ARM-STOP-SCREW-3-1,1,STOWED,SSCA-M3-8-A4-BL,True,0.0,DONE,6.479534848025777,True,FIT-THREAD-ARM-STOP-3-1,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
56,55,ARM-3,1,STOWED,DF8-R2-ARM-BLADE-001,ARM-STOP-SCREW-3-2,1,STOWED,SSCA-M3-8-A4-BL,True,0.0,DONE,6.401840877357605,True,FIT-THREAD-ARM-STOP-3-2,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
56,55,FULLFLOW-VALVE-001,1,STOWED,DF8-R2-FULLFLOW-VALVE-001,FULLFLOW-VALVE-CIRCLIP-001,1,STOWED,HEC-10-A4,True,0.0,DONE,5.274151981606967,True,FIT-CIRCLIP-FULLFLOW,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
56,55,GS19-CLIP-MOVING,1,STOWED,DF8-R2-ACTUATOR-E-RING-004,GS19-PIN-MOVING,1,STOWED,DF8-R2-ACTUATOR-PIN-004,True,0.0,DONE,0.11335389202568136,True,FIT-ACTUATOR-RETAINER-GS19-MOVING,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
56,55,HBD-CLIP-MOVING,1,STOWED,DF8-R2-ACTUATOR-E-RING-004,HBD-PIN-MOVING,1,STOWED,DF8-R2-ACTUATOR-PIN-004,True,0.0,DONE,0.11335389202597562,True,FIT-ACTUATOR-RETAINER-HBD-MOVING,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
56,55,STOW-DOG-INHIBIT-KEEPER-1,1,STOWED,DF8-R2-STOW-DOG-INHIBIT-KEEPER-001,STOW-DOG-INHIBIT-PIN-1,1,STOWED,DF8-R2-STOW-DOG-INHIBIT-PIN-001,True,0.0,DONE,0.016171224238066086,True,FIT-STOW-INHIBIT-KEEPER-1,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
56,55,STOW-DOG-INHIBIT-KEEPER-2,1,STOWED,DF8-R2-STOW-DOG-INHIBIT-KEEPER-001,STOW-DOG-INHIBIT-PIN-2,1,STOWED,DF8-R2-STOW-DOG-INHIBIT-PIN-001,True,0.0,DONE,0.016171224251215005,True,FIT-STOW-INHIBIT-KEEPER-2,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
56,55,STOW-DOG-INHIBIT-KEEPER-3,1,STOWED,DF8-R2-STOW-DOG-INHIBIT-KEEPER-001,STOW-DOG-INHIBIT-PIN-3,1,STOWED,DF8-R2-STOW-DOG-INHIBIT-PIN-001,True,0.0,DONE,0.01617122425174442,True,FIT-STOW-INHIBIT-KEEPER-3,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
56,55,WP04-MOVING-SLEEVE,1,STOWED,WP04-MOVING-GUIDE-SLEEVE-R2,WP04-MOVING-SLEEVE-SCREW-1,1,STOWED,SSCA-M3-8-A4-BL,True,0.0,DONE,6.295751677794314,True,FIT-THREAD-WP04-MOVING-SLEEVE-1,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
56,55,WP04-MOVING-SLEEVE,1,STOWED,WP04-MOVING-GUIDE-SLEEVE-R2,WP04-MOVING-SLEEVE-SCREW-2,1,STOWED,SSCA-M3-8-A4-BL,True,0.0,DONE,6.2957516777943106,True,FIT-THREAD-WP04-MOVING-SLEEVE-2,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
56,55,WP04-MOVING-SLEEVE,1,STOWED,WP04-MOVING-GUIDE-SLEEVE-R2,WP04-MOVING-SLEEVE-SCREW-3,1,STOWED,SSCA-M3-8-A4-BL,True,0.0,DONE,6.295751677794314,True,FIT-THREAD-WP04-MOVING-SLEEVE-3,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
81,80,ARM-1,1,STOWED,DF8-R2-ARM-BLADE-001,ARM-STOP-SCREW-1-1,1,STOWED,SSCA-M3-8-A4-BL,True,0.0,DONE,6.479534848029091,True,FIT-THREAD-ARM-STOP-1-1,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
81,80,ARM-1,1,STOWED,DF8-R2-ARM-BLADE-001,ARM-STOP-SCREW-1-2,1,STOWED,SSCA-M3-8-A4-BL,True,0.0,DONE,6.40184087736313,True,FIT-THREAD-ARM-STOP-1-2,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
81,80,ARM-2,1,STOWED,DF8-R2-ARM-BLADE-001,ARM-STOP-SCREW-2-1,1,STOWED,SSCA-M3-8-A4-BL,True,0.0,DONE,6.479534848029356,True,FIT-THREAD-ARM-STOP-2-1,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
81,80,ARM-2,1,STOWED,DF8-R2-ARM-BLADE-001,ARM-STOP-SCREW-2-2,1,STOWED,SSCA-M3-8-A4-BL,True,0.0,DONE,6.401840877382588,True,FIT-THREAD-ARM-STOP-2-2,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
81,80,ARM-2,1,STOWED,DF8-R2-ARM-BLADE-001,ROUTE-MANIFOLD-FEED-001,1,STOWED,DF8-FINAL-MANIFOLD-FULLFLOW-FEED-001,True,0.0,DONE,0.27531289384769553,False,,ZERO_BY_POSITIVE_COMMON,0.0,UNAUTHORIZED_POSITIVE_VOLUME,
81,80,ARM-3,1,STOWED,DF8-R2-ARM-BLADE-001,ARM-STOP-SCREW-3-1,1,STOWED,SSCA-M3-8-A4-BL,True,0.0,DONE,6.479534848025752,True,FIT-THREAD-ARM-STOP-3-1,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
81,80,ARM-3,1,STOWED,DF8-R2-ARM-BLADE-001,ARM-STOP-SCREW-3-2,1,STOWED,SSCA-M3-8-A4-BL,True,0.0,DONE,6.401840877357655,True,FIT-THREAD-ARM-STOP-3-2,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
81,80,FULLFLOW-VALVE-001,1,STOWED,DF8-R2-FULLFLOW-VALVE-001,FULLFLOW-VALVE-CIRCLIP-001,1,STOWED,HEC-10-A4,True,0.0,DONE,5.274151981606967,True,FIT-CIRCLIP-FULLFLOW,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
81,80,GS19-CLIP-MOVING,1,STOWED,DF8-R2-ACTUATOR-E-RING-004,GS19-PIN-MOVING,1,STOWED,DF8-R2-ACTUATOR-PIN-004,True,0.0,DONE,0.11335389202649987,True,FIT-ACTUATOR-RETAINER-GS19-MOVING,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
81,80,HBD-CLIP-MOVING,1,STOWED,DF8-R2-ACTUATOR-E-RING-004,HBD-PIN-MOVING,1,STOWED,DF8-R2-ACTUATOR-PIN-004,True,0.0,DONE,0.11335389202456256,True,FIT-ACTUATOR-RETAINER-HBD-MOVING,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
81,80,STOW-DOG-INHIBIT-KEEPER-1,1,STOWED,DF8-R2-STOW-DOG-INHIBIT-KEEPER-001,STOW-DOG-INHIBIT-PIN-1,1,STOWED,DF8-R2-STOW-DOG-INHIBIT-PIN-001,True,0.0,DONE,0.016171224238066086,True,FIT-STOW-INHIBIT-KEEPER-1,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
81,80,STOW-DOG-INHIBIT-KEEPER-2,1,STOWED,DF8-R2-STOW-DOG-INHIBIT-KEEPER-001,STOW-DOG-INHIBIT-PIN-2,1,STOWED,DF8-R2-STOW-DOG-INHIBIT-PIN-001,True,0.0,DONE,0.016171224251215005,True,FIT-STOW-INHIBIT-KEEPER-2,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
81,80,STOW-DOG-INHIBIT-KEEPER-3,1,STOWED,DF8-R2-STOW-DOG-INHIBIT-KEEPER-001,STOW-DOG-INHIBIT-PIN-3,1,STOWED,DF8-R2-STOW-DOG-INHIBIT-PIN-001,True,0.0,DONE,0.01617122425174442,True,FIT-STOW-INHIBIT-KEEPER-3,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
81,80,WP04-MOVING-SLEEVE,1,STOWED,WP04-MOVING-GUIDE-SLEEVE-R2,WP04-MOVING-SLEEVE-SCREW-1,1,STOWED,SSCA-M3-8-A4-BL,True,0.0,DONE,6.295751677794314,True,FIT-THREAD-WP04-MOVING-SLEEVE-1,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
81,80,WP04-MOVING-SLEEVE,1,STOWED,WP04-MOVING-GUIDE-SLEEVE-R2,WP04-MOVING-SLEEVE-SCREW-2,1,STOWED,SSCA-M3-8-A4-BL,True,0.0,DONE,6.2957516777943106,True,FIT-THREAD-WP04-MOVING-SLEEVE-2,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
